更新时间,#genre#
20260323-05-35-48,url


RespoTime,whitelist,#genre#
504.91ms,CCTV1,http://223.198.243.233:4000/rtp/239.253.64.120:5140
494.75ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.53:8060
502.47ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.210:8068
498.67ms,CCTV1,http://171.8.84.159:8800/rtp/239.16.20.1:10010
492.04ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.33:8002
493.29ms,CCTV1,http://124.112.240.179:4022/rtp/238.1.78.166:7200
487.95ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.126:8002
490.83ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.81:8176
494.08ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.194:4120
523.83ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.210:8068
525.16ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.33:8002
528.92ms,CCTV1,http://106.87.51.33:8888/rtp/235.254.198.51:1480
552.48ms,CCTV1,http://171.119.205.198:6000/rtp/226.0.2.153:9136
526.80ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.194:4120
540.32ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.1:8008
541.44ms,CCTV1,http://60.4.29.183:8077/rtp/239.253.92.83:8012
559.29ms,CCTV1,http://219.156.91.5:4022/rtp/225.1.4.73:1102
73.38ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing-1.m3u8
429.39ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.53:8060
435.47ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.1:8008
433.93ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.194:4120
445.16ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.81:8176
445.94ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.210:8068
435.35ms,CCTV1,http://183.11.239.36:808/hls/19/index.m3u8
436.85ms,CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8
458.49ms,CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8
482.70ms,CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8
457.22ms,CCTV1,http://113.15.109.216:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1104.75ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.126:8002
1102.69ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.81:8176
1105.85ms,CCTV1,http://115.171.216.58:4000/rtp/225.1.8.1:8008
555.25ms,CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
159.38ms,CCTV1,http://107.150.60.122/live/cctv1hd.m3u8
209.52ms,CCTV1,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub
254.22ms,CCTV1,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
165.13ms,CCTV1,http://74.91.26.218:82/live/cctv1hd.m3u8
1242.84ms,CCTV1,http://114.254.83.46:8888/rtp/239.3.1.129:8008
434.20ms,CCTV1,http://120.76.248.139/live/bfgd/4200000484.m3u8
437.29ms,CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
42.01ms,CCTV1,https://t.freetv.fun/live/cctv1-4.m3u8
1448.48ms,CCTV1,http://115.171.80.124:1688/rtp/225.1.8.53:8060
547.26ms,CCTV1,http://120.76.248.139/live/bfgd/4200000489.m3u8
541.28ms,CCTV1,http://120.76.248.139/live/bfgd/4200000201.m3u8
415.51ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=16
418.16ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=14
417.15ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=6
492.42ms,CCTV1,http://222.214.208.34:59901/tsfile/live/0001_1.m3u8
1441.88ms,CCTV1,https://t.freetv.fun/live/cctv1-2.php
483.13ms,CCTV1,http://106.59.2.11:55555/rtp/239.200.200.14:8852
488.83ms,CCTV1,http://106.59.2.11:55555/rtp/239.200.200.2:8080
1528.02ms,CCTV1,https://t.freetv.fun/live/cctv1-1.php
495.13ms,CCTV1,http://106.59.2.11:55555/rtp/239.200.200.117:8712
1696.22ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.126:8002
1703.03ms,CCTV1,http://115.171.216.84:4000/rtp/225.1.8.33:8002
67.12ms,CCTV1,https://t.freetv.fun/live/cctv1-2.m3u8
69.19ms,CCTV1,https://t.freetv.fun/live/cctv1-3.m3u8
40.07ms,CCTV1,https://t.freetv.fun/live/cctv1-6.m3u8
44.61ms,CCTV1,https://t.freetv.fun/live/cctv1-5.php
1491.10ms,CCTV1,http://222.169.85.8:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
487.88ms,CCTV1,http://106.59.2.11:55555/rtp/239.200.201.45:8800
57.81ms,CCTV1,https://t.freetv.fun/live/cctv1-9.m3u8
57.69ms,CCTV1,https://t.freetv.fun/live/cctv1-7.m3u8
57.60ms,CCTV1,https://t.freetv.fun/live/cctv-1gao-qing.m3u8
343.56ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=17
41.43ms,CCTV1,https://t.freetv.fun/live/cctv1-10.m3u8
131.31ms,CCTV1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
44.20ms,CCTV1,https://t.freetv.fun/live/cctv1-5.m3u8
2384.98ms,CCTV1,http://8.138.7.223/tv/migu3.php?id=cctv1
2459.83ms,CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
290.13ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=10
331.10ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=1
347.14ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=8
287.80ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=11
354.02ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=3
305.05ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=2
2274.99ms,CCTV1,http://iptv.4666888.xyz/iptv2A.php?id=7
322.37ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=7
407.14ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=5
327.40ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=13
334.96ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=12
356.56ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=9
387.04ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV-1
365.37ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=19
388.07ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=18
418.01ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1
422.62ms,CCTV1,https://iptv.catvod.com/live.php?id=CCTV1&line=15
51.98ms,CCTV1,https://t.freetv.fun/live/cctv1-3.php
410.04ms,CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
489.54ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.65:5140
513.18ms,CCTV1,http://60.13.52.236:65500/newlive/live/hls/1/live.m3u8
490.43ms,CCTV1,http://183.220.107.138:4022/rtp/239.11.0.130:5140
439.56ms,CCTV1,http://218.17.33.178:53290/tsfile/live/1001_1.m3u8?key=txiptv
493.42ms,CCTV1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
622.73ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
543.04ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
767.78ms,CCTV1,http://183.215.134.239:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
717.37ms,CCTV1,http://61.184.46.85:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
721.66ms,CCTV1,https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8
4516.75ms,CCTV1,http://153.0.171.163:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
1520.00ms,CCTV1,http://113.26.202.52:1299/tsfile/live/0001_1.m3u8
504.83ms,CCTV2,http://219.156.91.5:4022/rtp/225.1.4.74:1103
518.87ms,CCTV2,http://171.119.205.198:6000/rtp/226.0.2.154:9144
523.69ms,CCTV2,http://60.4.29.183:8077/rtp/239.253.92.190:6065
404.98ms,CCTV2,http://124.112.240.179:4022/rtp/238.1.78.235:7752
1090.60ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=7653cf8ec6440c201ccd67dfdbdd9a4c8401078f6b4cef8fc9258c372e1780fa8e3c5de722f5ac2cda4bd2291ccdf287a6caaac860219844ccf49b78b010dec5742f609b951e599c4b873bf8ad
1162.88ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344
464.11ms,CCTV2,http://223.198.243.233:4000/rtp/239.253.64.195:5140
472.31ms,CCTV2,http://171.8.84.159:8800/rtp/239.16.20.2:10020
483.13ms,CCTV2,http://106.87.51.33:8888/rtp/235.254.198.52:1484
1969.64ms,CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8
506.33ms,CCTV2,http://221.220.130.223:8012/rtp/239.3.1.60:8084
44.14ms,CCTV2,https://t.freetv.fun/live/cctv2-7.m3u8
38.73ms,CCTV2,https://t.freetv.fun/live/cctv-2gao-qing.m3u8
426.42ms,CCTV2,http://115.171.216.58:4000/rtp/225.1.8.2:8084
428.20ms,CCTV2,http://115.171.216.84:4000/rtp/225.1.8.2:8084
428.19ms,CCTV2,http://120.211.62.180:8000/hls/2/index.m3u8
453.94ms,CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8
572.97ms,CCTV2,http://112.123.206.32:808/hls/2/index.m3u8
158.40ms,CCTV2,http://107.150.60.122/live/cctv2hd.m3u8
446.22ms,CCTV2,http://183.11.239.36:808/hls/20/index.m3u8
436.95ms,CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8
240.51ms,CCTV2,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv2hd
508.99ms,CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
160.93ms,CCTV2,http://74.91.26.218:82/live/cctv2hd.m3u8
455.95ms,CCTV2,http://113.15.109.216:59901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
1415.84ms,CCTV2,https://t.freetv.fun/live/cctv2-1.php
1385.97ms,CCTV2,https://t.freetv.fun/live/cctv2-2.php
300.15ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=8
119.35ms,CCTV2,http://38.75.136.137:98/gslb/dsdqca/cctv2hd.m3u8?auth=test20251009
282.71ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=1
293.80ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=4
371.18ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=5
284.17ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=3
61.77ms,CCTV2,https://t.freetv.fun/live/cctv2-16.m3u8
469.25ms,CCTV2,http://113.25.252.226:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
44.41ms,CCTV2,https://t.freetv.fun/live/cctv2-2.m3u8
43.13ms,CCTV2,https://t.freetv.fun/live/cctv-2gao-qing-1.m3u8
48.26ms,CCTV2,https://t.freetv.fun/live/cctv2-6.m3u8
49.54ms,CCTV2,https://t.freetv.fun/live/cctv2-1.m3u8
46.32ms,CCTV2,https://t.freetv.fun/live/cctv2-10.m3u8
50.68ms,CCTV2,https://t.freetv.fun/live/cctv2-12.m3u8
43.29ms,CCTV2,https://t.freetv.fun/live/cctv2-5.m3u8
259.52ms,CCTV2,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009
45.86ms,CCTV2,https://t.freetv.fun/live/cctv2-8.php
64.69ms,CCTV2,https://t.freetv.fun/live/cctv2-8.m3u8
61.80ms,CCTV2,https://t.freetv.fun/live/cctv2-18.m3u8
55.73ms,CCTV2,https://t.freetv.fun/live/cctv2-9.m3u8
2483.74ms,CCTV2,http://115.171.80.124:1688/rtp/225.1.8.2:8084
274.27ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=2
290.19ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=9
329.88ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=10
1347.75ms,CCTV2,http://38.75.136.137:98/gslb/dsdqpub/cctv2hd.m3u8?auth=testpub
301.18ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=6
293.60ms,CCTV2,https://iptv.catvod.com/live.php?id=CCTV2&line=7
